text,name_intent,label
Do you offer a discount for those who perform frequent currency exchanges?,exchange_charge,32
Are there discounts for frequent currency exchanges?,exchange_charge,32
I did a transfer but its still pending,pending_transfer,49
Where is my PIN?,get_physical_card,39
Two days ago I did a transfer to another account within the country. It doesn't appear the transfer went through. I have verified the account number several times. Could you please check on this for me?,transfer_not_received_by_recipient,66
What is the cause of the delay in applying my card payment to my account?,pending_card_payment,46
"I was charged twice for a restaurant, can you take the second charge off?",transaction_charged_twice,63
Is it normal to see a fee for transferring money?,transfer_fee_charged,64
Can my friend send me money?,receiving_money,51
Why wasn't my payment accepted by the app,reverted_card_payment?,53
What do I need to do in order to use my card I just got?,activate_my_card,1
"i made a payment with my card and was charged a fee, why would you do that",card_payment_fee_charged,16
The ATM machine would not give my card back,card_swallowed,19
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,cash_withdrawal_charge,20
I have a new phone number and need to edit my contact information.,edit_personal_details,31
Why was my cash withdrawal cancelled at the ATM?,declined_cash_withdrawal,27
How do I go about transferring money into my bank account?,transfer_into_account,65
"I need to make a purchase online, where is my virtual card?",getting_virtual_card,41
"If I want to be able to give my daughter a card for my account, would I be allowed to get one for her?",getting_spare_card,40
Still waiting on my refund...,Refund_not_showing_up,0
"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",failed_transfer,36
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",request_refund,52
Please provide me a list of ATMs that accept my card.,atm_support,4
is it possible to top-up with google pay.,apple_pay_or_google_pay,3
It appears my top-up is still pending.,pending_top_up,48
I am still currently waiting for the cash that has been deposited into the account this morning.,balance_not_updated_after_cheque_or_cash_deposit,7
Can I transfer my payroll to the bank?,receiving_money,51
I'm getting concerned here. I sent a friend some money and she isn't seeing it. What's going on?,transfer_not_received_by_recipient,66
Is there a way I can get a Visa card?,visa_or_mastercard,73
My card is about to expire. How do I order another?,card_about_to_expire,10
I don't recognize a purchase that was made with my card.,card_payment_not_recognised,17
What are my bank details so I can do a transfer?,transfer_into_account,65
Do you limit my top-ups?,top_up_limits,60
"Cash withdrawal has been pending, why is it so?",pending_cash_withdrawal,47
still need to get card pin,get_physical_card,39
I sent a payment to the wrong account number - can that transaction be reversed? I am worried about accidentally giving my money away.,cancel_transfer,9
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,wrong_amount_of_cash_received,75
The app says my transfer failed,failed_transfer,36
why does it take so long to verify my id,unable_to_verify_identity,68
What are the steps I need to do if I have a stolen card?,lost_or_stolen_card,42
Are all European currencies available for holding and exchange?,fiat_currency_support,37
"My bank card has expired, how can I get a new physical card?",card_about_to_expire,10
What are you exchange rates?,exchange_rate,33
"When I use my card, it says decline?",declined_card_payment,26
Do you issue cards for someone living in the US?,country_support,25
I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,pending_cash_withdrawal,47
Why can't I transfer money to a beneficiery?,beneficiary_not_allowed,8
Please provide details on how to top up my account using transfer option,transfer_into_account,65
"This is frustrating, I'm at work and my transfers are not going through. I keep getting an error message, I do not have time for this.",beneficiary_not_allowed,8
I took out money from the ATM and it's still showing as pending?,pending_cash_withdrawal,47
"If my account is low in funds, can I set an auto top-up?",automatic_top_up,5
"My card expires soon, will you send me one automatically?",card_about_to_expire,10
why isn't my top-up going through?,pending_top_up,48
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,transfer_fee_charged,64
I was charged for using my card?,card_payment_fee_charged,16
Since when were there charges for taking out cash from my account? It's always been free for me to do this before. How much are the charges going to be?,cash_withdrawal_charge,20
Where's my top up code?,verify_top_up,71
Is there any reason why my card didn't work when I tried to top up?,top_up_failed,59
The store card reader would not accept my card.,declined_card_payment,26
I would like to report an issue with my product and want to get it refunded,request_refund,52
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,card_payment_not_recognised,17
I've forgotten my app passcode completely.,passcode_forgotten,45
"Hello, I trying to top up with my card today but it didn't work. When I tried last time it worked but today it isn't. Could you take a look at it for me?",top_up_failed,59
How long does it take to make an urgent transfer from China?,transfer_timing,67
"I need to set up an account for my daughter, how would I do that?",age_limit,2
Is there a reason why top-up needs verifying?,verify_top_up,71
Where do I go to edit my personal details on my account?,edit_personal_details,31
What are the cards and currencies that you support?,supported_cards_and_currencies,54
I placed my order a week ago. Is it ok that my card isn't here yet?,card_delivery_estimate,13
"My PIN seems to be blocked, help me access it?",pin_blocked,50
"What are my options for topping up, automatic and/or manual?",automatic_top_up,5
I don't think the exchange rate was right.,wrong_exchange_rate_for_cash_withdrawal,76
I still don't have a card. How do I get one?,order_physical_card,44
My ATM withdrawal was declined.,declined_cash_withdrawal,27
I see a direct debit transaction in my app that I didn't make.,direct_debit_payment_not_recognised,29
